,subject,trial,leftrating,rightrating,rt,choice,correct
2540,42,47,4,7,1174,1,0
2541,42,48,0,3,1395,0,1
2542,42,49,1,0,1025,1,1
2543,42,50,6,2,648,1,1
2544,42,51,1,2,1153,1,0
2545,42,52,1,1,963,0,0
2546,42,53,1,3,623,0,1
2547,42,54,1,4,1019,0,1
2548,42,55,0,4,873,1,0
2549,42,56,7,4,620,0,0
2550,42,57,3,1,638,1,1
2551,42,58,6,10,601,1,0
2552,42,59,7,2,1019,1,1
2553,42,60,1,3,524,0,1
2554,42,61,3,4,938,0,1
2555,42,62,4,4,1162,0,0
2556,42,63,4,5,957,0,1
2557,42,64,1,3,679,0,1
2558,42,65,2,3,616,0,1
2559,42,66,4,3,1000,0,0
2560,42,67,1,3,1253,0,1
2561,42,68,9,8,667,1,1
2562,42,69,0,5,652,0,1
2563,42,70,1,1,939,1,0
2564,42,71,3,1,757,1,1
2565,42,72,0,4,993,0,1
2566,42,73,2,1,1131,0,0
2567,42,74,0,2,610,1,0
2568,42,75,1,0,1113,1,1
2569,42,76,9,7,528,1,1
2570,42,77,3,0,779,1,1
2571,42,78,1,0,892,0,0
2572,42,79,0,0,1447,1,0
2573,42,80,7,3,869,1,1
2574,42,81,3,0,1131,1,1
2575,42,82,6,1,672,1,1
2576,42,83,0,1,1180,1,0
2577,42,84,0,1,730,1,0
2578,42,85,0,3,1165,0,1
2579,42,86,3,0,845,1,1
2580,42,87,6,3,899,0,0
2581,42,88,3,0,697,1,1
2582,42,89,4,9,653,1,0
2583,42,90,5,1,707,1,1
2584,42,91,0,1,1174,1,0
2585,42,92,3,3,924,1,0
2586,42,93,5,1,699,1,1
2587,42,94,1,3,966,1,0
2588,42,95,4,1,1071,1,1
2589,42,96,3,2,1178,0,0
2590,42,97,0,0,1069,1,0
2591,42,98,5,2,1102,1,1
2592,42,99,0,5,631,0,1
2593,42,100,5,1,675,1,1
2594,44,1,4,1,2019,0,0
2595,44,2,3,5,1512,1,0
2596,44,3,2,4,2083,0,1
2597,44,4,2,5,2229,1,0
2598,44,5,2,3,1998,1,0
2599,44,6,3,2,2433,0,0
2600,44,7,6,4,2371,1,1
2601,44,8,4,3,1979,1,1
2602,44,9,5,2,2384,0,0
2603,44,10,3,5,2209,1,0
2604,44,11,5,2,1814,1,1
2605,44,12,6,1,5292,1,1
2606,44,13,2,6,2546,0,1
2607,44,14,4,3,2714,1,1
2608,44,15,4,5,3815,1,0
2609,44,16,6,3,1475,1,1
2610,44,17,4,2,4822,0,0
2611,44,18,0,2,7803,0,1
2612,44,19,4,4,3985,0,0
2613,44,20,6,2,2871,1,1
2614,44,21,2,2,3699,1,0
2615,44,22,4,3,2248,0,0
2616,44,23,4,4,3618,1,0
2617,44,24,3,3,5122,1,0
2618,44,25,3,2,2265,0,0
2619,44,26,3,6,3161,0,1
2620,44,27,3,6,1422,0,1
2621,44,28,4,2,1739,1,1
2622,44,29,3,6,2289,1,0
2623,44,30,2,5,2351,1,0
2624,44,31,4,5,1829,1,0
2625,44,32,5,4,1592,0,0
2626,44,33,3,2,2439,1,1
2627,44,34,4,5,4077,1,0
2628,44,35,5,5,1816,1,0
2629,44,36,2,4,1686,1,0
2630,44,37,5,6,2695,0,1
2631,44,38,2,1,7534,1,1
2632,44,39,2,3,5428,0,1
2633,44,40,3,4,1976,0,1
2634,44,41,2,3,1439,0,1
2635,44,42,2,5,1681,1,0
2636,44,43,2,1,4442,1,1
2637,44,44,2,2,1260,1,0
2638,44,45,3,3,1285,0,0
2639,44,46,2,0,1964,1,1
2640,44,47,3,3,1634,0,0
2641,44,48,3,3,2593,0,0
2642,44,49,5,3,1313,0,0
2643,44,50,5,3,2304,0,0
2644,44,51,5,3,1550,0,0
2645,44,52,3,5,1781,1,0
2646,44,53,4,6,1510,0,1
2647,44,54,1,4,2041,0,1
2648,44,55,4,2,1804,1,1
2649,44,56,2,6,2380,0,1
2650,44,57,3,2,1574,1,1
2651,44,58,5,2,2183,0,0
2652,44,59,0,3,1222,0,1
2653,44,60,2,3,1329,0,1
2654,44,61,2,3,4865,1,0
2655,44,62,3,0,1519,1,1
2656,44,63,3,2,1489,0,0
2657,44,64,3,3,1772,1,0
2658,44,65,5,2,1596,0,0
2659,44,66,3,1,1749,1,1
2660,44,67,5,3,1697,0,0
2661,44,68,4,3,1870,1,1
2662,44,69,0,0,1999,0,0
2663,44,70,5,2,1860,1,1
2664,44,71,3,5,2360,0,1
2665,44,72,2,3,2031,1,0
2666,44,73,1,2,1975,0,1
2667,44,74,2,2,4301,1,0
2668,44,75,3,3,5182,1,0
2669,44,76,2,3,1640,0,1
2670,44,77,1,6,1272,0,1
2671,44,78,2,4,1755,0,1
2672,44,79,2,0,1580,1,1
2673,44,80,2,3,2343,1,0
2674,44,81,1,3,2268,0,1
2675,44,82,5,0,1422,1,1
2676,44,83,2,0,1428,0,0
2677,44,84,4,2,1757,0,0
2678,44,85,3,4,1447,1,0
2679,44,86,4,5,3495,1,0
2680,44,87,3,3,1286,1,0
2681,44,88,4,2,2615,1,1
2682,44,89,3,2,3642,1,1
2683,44,90,3,2,1850,1,1
2684,44,91,0,3,2252,0,1
2685,44,92,0,5,3064,1,0
2686,44,93,5,4,2836,0,0
2687,44,94,1,3,1840,1,0
2688,44,95,5,1,1583,1,1
2689,44,96,3,4,2108,0,1
2690,44,97,3,2,1826,1,1
2691,44,98,4,5,2529,1,0
2692,44,99,3,1,2042,1,1
2693,44,100,2,5,3094,1,0
2694,45,1,4,2,3110,1,1
2695,45,2,3,2,3341,1,1
2696,45,3,3,0,2635,1,1
2697,45,4,0,3,3046,0,1
2698,45,5,4,3,2789,1,1
2699,45,6,4,2,2510,1,1
2700,45,7,4,5,5344,0,1
2701,45,8,3,5,3949,1,0
2702,45,9,3,1,2147,1,1
2703,45,10,1,2,5504,0,1
2704,45,11,0,4,1927,0,1
2705,45,12,0,4,3292,0,1
2706,45,13,4,5,1754,0,1
2707,45,14,5,5,4887,0,0
2708,45,15,4,5,14560,0,1
2709,45,16,2,5,2173,0,1
2710,45,17,0,4,2035,0,1
2711,45,18,4,8,2999,0,1
2712,45,19,5,8,4015,1,0
2713,45,20,5,5,1648,0,0
2714,45,21,2,1,6464,1,1
2715,45,22,2,1,9084,1,1
2716,45,23,5,1,2996,1,1
2717,45,24,2,7,1632,0,1
2718,45,25,3,2,1955,1,1
2719,45,26,4,5,4558,0,1
2720,45,27,1,6,1611,0,1
2721,45,28,5,3,5736,0,0
2722,45,29,3,5,6519,0,1
2723,45,30,4,4,2401,0,0
2724,45,31,2,4,3885,1,0
2725,45,32,8,6,2235,0,0
2726,45,33,3,0,2490,1,1
2727,45,34,3,3,1115,0,0
2728,45,35,5,3,8047,0,0
2729,45,36,2,3,3146,0,1
2730,45,37,2,4,1865,0,1
2731,45,38,3,2,3104,0,0
2732,45,39,7,4,1654,1,1
2733,45,40,1,3,3791,0,1
2734,45,41,2,3,5087,0,1
2735,45,42,5,1,1519,1,1
2736,45,43,3,5,9241,0,1
2737,45,44,2,4,1442,0,1
2738,45,45,1,4,2555,0,1
2739,45,46,6,5,1769,1,1
2740,45,47,2,4,1587,0,1
2741,45,48,2,4,2506,0,1
2742,45,49,2,0,3829,1,1
2743,45,50,3,4,1537,0,1
2744,45,51,4,4,11341,1,0
2745,45,52,1,4,4032,1,0
2746,45,53,1,2,14302,1,0
2747,45,54,2,4,4013,0,1
2748,45,55,1,4,5245,1,0
2749,45,56,2,4,4267,1,0
2750,45,57,3,3,2655,0,0
2751,45,58,4,7,1034,0,1
2752,45,59,3,1,1435,0,0
2753,45,60,2,4,942,0,1
2754,45,61,4,1,1689,1,1
2755,45,62,4,1,1879,1,1
2756,45,63,5,6,1504,0,1
2757,45,64,0,2,2253,0,1
2758,45,65,3,1,1790,1,1
2759,45,66,4,5,1412,1,0
2760,45,67,4,3,1749,1,1
2761,45,68,4,7,1228,0,1
2762,45,69,1,5,1098,0,1
2763,45,70,3,3,2802,1,0
2764,45,71,4,2,3290,1,1
2765,45,72,2,2,2136,0,0
2766,45,73,0,5,1085,0,1
2767,45,74,1,0,1984,1,1
2768,45,75,8,3,1944,1,1
2769,45,76,0,2,3283,0,1
2770,45,77,5,10,2681,0,1
2771,45,78,1,0,1468,1,1
2772,45,79,3,5,5260,0,1
2773,45,80,3,4,5072,1,0
2774,45,81,2,7,1422,0,1
2775,45,82,6,2,1941,1,1
2776,45,83,10,5,2054,1,1
2777,45,84,3,4,2556,0,1
2778,45,85,2,2,2763,1,0
2779,45,86,1,5,1344,0,1
2780,45,87,7,3,1396,1,1
2781,45,88,4,3,1042,0,0
2782,45,89,0,1,5165,0,1
2783,45,90,2,3,1882,0,1
2784,45,91,5,2,3847,1,1
2785,45,92,3,4,9420,1,0
2786,45,93,4,6,1451,0,1
2787,45,94,5,0,1229,1,1
2788,45,95,2,2,2214,0,0
2789,45,96,4,0,1282,1,1
2790,45,97,0,2,3882,1,0
2791,45,98,5,8,2032,0,1
2792,45,99,8,5,2306,0,0
2793,45,100,0,2,1312,0,1
2794,46,1,7,5,1528,1,1
2795,46,2,2,7,1472,0,1
2796,46,3,2,0,2757,0,0
2797,46,4,7,5,1285,1,1
2798,46,5,0,3,1564,0,1
2799,46,6,5,5,1939,1,0
2800,46,7,0,1,2765,0,1
2801,46,8,0,1,4049,0,1
2802,46,9,3,7,2766,0,1
2803,46,10,0,0,2325,1,0
2804,46,11,7,7,4424,1,0
2805,46,12,7,2,1290,1,1
2806,46,13,3,2,4458,1,1
2807,46,14,1,3,1700,0,1
2808,46,15,3,0,1410,1,1
2809,46,16,1,1,2772,1,0
2810,46,17,5,0,2210,1,1
2811,46,18,5,0,3158,1,1
2812,46,19,2,3,2445,0,1
2813,46,20,1,1,2247,1,0
2814,46,21,3,5,1299,0,1
2815,46,22,5,7,2758,0,1
2816,46,23,0,5,2171,0,1
2817,46,24,3,5,2657,0,1
2818,46,25,3,2,4393,1,1
2819,46,26,5,5,3967,1,0
2820,46,27,1,5,1242,0,1
2821,46,28,5,5,2647,0,0
2822,46,29,3,5,5483,0,1
2823,46,30,5,3,4066,1,1
2824,46,31,5,0,4126,1,1
2825,46,32,3,1,4514,1,1
2826,46,33,5,5,5258,1,0
2827,46,34,0,0,2401,1,0
2828,46,35,1,0,2382,1,1
2829,46,36,7,5,2080,1,1
2830,46,37,3,1,6385,1,1
2831,46,38,5,1,1487,1,1
2832,46,39,2,2,3602,0,0
2833,46,40,5,7,1255,0,1
2834,46,41,5,2,1345,1,1
2835,46,42,1,5,1452,0,1
2836,46,43,5,5,2369,0,0
2837,46,44,5,5,2109,0,0
2838,46,45,0,0,4398,0,0
2839,46,46,1,2,3317,1,0
2840,46,47,7,5,1841,1,1
2841,46,48,7,2,1132,1,1
2842,46,49,0,2,2490,1,0
2843,46,50,1,0,2048,1,1
2844,46,51,0,0,4556,0,0
2845,46,52,0,0,1405,1,0
2846,46,53,5,1,952,1,1
2847,46,55,7,5,1705,1,1
2848,46,56,5,7,1065,1,0
2849,46,57,2,5,883,0,1
2850,46,58,3,0,3309,1,1
2851,46,59,5,5,1572,0,0
2852,46,60,1,3,1901,1,0
2853,46,61,7,5,1403,1,1
2854,46,62,5,5,1971,0,0
2855,46,63,2,1,3467,1,1
2856,46,64,5,7,1977,0,1
2857,46,65,5,2,1667,1,1
2858,46,66,5,5,6363,1,0
2859,46,67,2,1,1722,0,0
2860,46,68,5,2,1716,1,1
2861,46,69,5,3,4088,1,1
2862,46,70,5,3,2093,1,1
2863,46,71,5,7,2195,0,1
2864,46,72,0,0,1331,1,0
2865,46,73,7,3,1057,1,1
2866,46,74,2,1,1527,0,0
2867,46,75,0,3,1434,0,1
2868,46,76,5,3,7391,0,0
2869,46,77,2,7,2281,0,1
2870,46,78,7,3,1408,1,1
2871,46,79,5,2,584,1,1
2872,46,80,7,5,1079,1,1
2873,46,81,2,0,1214,1,1
2874,46,82,7,5,2461,1,1
2875,46,83,3,7,2392,0,1
2876,46,84,3,7,1759,0,1
2877,46,85,5,3,4287,0,0
2878,46,87,5,2,1649,1,1
2879,46,88,0,5,1197,0,1
2880,46,89,7,7,2627,0,0
2881,46,90,1,0,1983,1,1
2882,46,91,3,0,1014,1,1
2883,46,92,0,2,1103,1,0
2884,46,93,7,5,1445,1,1
2885,46,94,1,3,1170,1,0
2886,46,95,7,5,900,1,1
2887,46,96,5,0,1288,1,1
2888,46,97,2,1,1125,0,0
2889,46,98,3,1,1413,1,1
2890,46,99,5,3,1986,1,1
2891,46,100,3,5,2132,0,1
2892,47,1,0,0,5035,1,0
2893,47,2,0,3,2380,0,1
2894,47,3,0,1,2244,0,1
2895,47,4,6,1,1869,1,1
2896,47,5,0,3,3020,0,1
2897,47,6,1,1,2658,1,0
2898,47,7,4,1,1232,1,1
2899,47,8,0,4,1062,0,1
2900,47,9,4,0,2365,1,1
2901,47,10,3,0,2522,1,1
2902,47,11,3,3,1754,0,0
2903,47,12,1,2,2006,1,0
2904,47,13,1,1,1478,1,0
2905,47,14,0,0,1311,0,0
2906,47,15,0,3,1515,0,1
2907,47,16,0,1,1891,1,0
2908,47,17,1,1,2684,1,0
2909,47,18,4,1,943,1,1
2910,47,19,1,1,1685,0,0
2911,47,20,3,3,1308,0,0
2912,47,21,0,4,1033,0,1
2913,47,22,6,4,1019,0,0
2914,47,23,1,0,1638,0,0
2915,47,24,3,0,1344,0,0
2916,47,25,1,0,1664,0,0
2917,47,26,6,1,1009,1,1
2918,47,27,3,4,825,0,1
2919,47,28,5,2,856,1,1
2920,47,29,1,1,1236,1,0
2921,47,30,3,0,949,0,0
2922,47,31,1,1,2416,0,0
2923,47,32,2,3,2903,0,1
2924,47,33,1,2,1530,0,1
2925,47,34,3,1,3907,0,0
2926,47,35,1,4,2992,0,1
2927,47,36,1,1,2965,1,0
2928,47,37,0,1,2780,1,0
2929,47,38,1,0,3375,0,0
2930,47,39,1,1,1244,0,0
2931,47,40,0,0,3645,0,0
2932,47,41,0,3,1093,0,1
2933,47,42,2,1,1272,1,1
2934,47,43,1,3,1688,0,1
2935,47,44,1,0,1283,0,0
2936,47,45,8,3,1206,1,1
2937,47,46,3,1,982,1,1
2938,47,47,1,0,1553,1,1
2939,47,48,3,1,1400,1,1
2940,47,49,1,6,850,0,1
2941,47,50,0,5,754,0,1
2942,47,51,1,0,1153,0,0
2943,47,52,1,0,2049,0,0
2944,47,53,6,1,935,1,1
2945,47,54,3,3,1876,1,0
2946,47,55,2,2,1085,1,0
2947,47,56,2,0,2239,0,0
2948,47,57,1,0,2613,1,1
2949,47,58,2,1,757,1,1
2950,47,59,0,2,860,0,1
2951,47,60,0,0,3492,1,0
2952,47,61,4,1,1199,1,1
2953,47,62,4,0,977,1,1
2954,47,63,5,4,1139,1,1
2955,47,64,1,4,702,0,1
2956,47,65,0,1,2115,0,1
2957,47,66,5,8,901,1,0
2958,47,67,1,3,2107,0,1
2959,47,68,7,3,948,1,1
2960,47,69,1,1,1907,1,0
2961,47,70,3,0,2172,1,1
2962,47,71,2,1,3208,0,0
2963,47,72,2,1,2069,0,0
2964,47,73,1,0,4025,1,1
2965,47,74,0,2,1623,0,1
2966,47,75,0,4,1095,0,1
2967,47,76,1,1,2806,0,0
2968,47,77,2,1,1177,0,0
2969,47,78,1,4,1125,0,1
2970,47,79,1,1,2714,0,0
2971,47,80,5,9,4360,1,0
2972,47,81,0,1,1363,1,0
2973,47,82,2,1,908,1,1
2974,47,83,4,0,1222,1,1
2975,47,84,1,4,753,0,1
2976,47,85,5,0,932,1,1
2977,47,86,6,3,1731,1,1
2978,47,87,1,5,800,0,1
2979,47,88,0,1,2197,0,1
2980,47,89,0,1,2376,1,0
2981,47,90,0,1,2527,1,0
2982,47,91,0,4,819,0,1
2983,47,92,5,3,771,1,1
2984,47,93,5,1,859,1,1
2985,47,94,1,1,2703,0,0
2986,47,95,3,7,750,0,1
2987,47,96,5,0,692,1,1
2988,47,97,5,1,646,1,1
2989,47,98,3,5,892,0,1
2990,47,99,4,1,993,1,1
2991,47,100,0,1,2689,0,1
2992,48,1,1,0,2130,1,1
2993,48,2,1,1,2994,0,0
2994,48,3,1,0,2619,1,1
2995,48,4,0,2,2654,0,1
2996,48,5,2,0,4643,1,1
2997,48,6,0,1,3608,0,1
2998,48,7,3,4,2455,0,1
2999,48,8,0,0,8358,1,0
3000,48,9,1,2,1553,0,1
3001,48,10,0,3,1309,0,1
3002,48,11,0,0,3101,1,0
3003,48,12,0,1,2025,1,0
3004,48,13,4,2,1258,1,1
3005,48,14,0,5,1636,0,1
3006,48,15,2,0,4563,0,0
3007,48,16,0,0,6378,0,0
3008,48,17,0,1,1374,0,1
3009,48,18,4,1,1904,1,1
3010,48,19,4,1,1451,1,1
3011,48,20,2,1,2131,1,1
3012,48,21,1,2,4557,0,1
3013,48,22,4,4,4289,0,0
3014,48,23,5,4,2229,1,1
3015,48,24,2,5,1344,0,1
3016,48,25,4,2,2106,1,1
3017,48,26,1,4,1559,0,1
3018,48,27,1,0,3698,1,1
3019,48,28,3,0,3711,1,1
3020,48,29,2,1,2102,0,0
3021,48,30,4,5,1354,0,1
3022,48,31,2,1,2745,0,0
3023,48,32,2,0,5204,0,0
3024,48,33,1,4,1870,0,1
3025,48,34,1,1,1361,0,0
3026,48,35,1,3,3226,0,1
3027,48,36,1,0,2916,1,1
3028,48,37,0,3,2005,0,1
3029,48,38,2,4,1828,0,1
3030,48,39,5,0,2366,1,1
3031,48,40,0,0,6286,0,0
3032,48,41,2,4,1284,0,1
3033,48,42,0,1,4733,0,1
3034,48,43,1,2,2814,1,0
3035,48,44,3,0,2513,0,0
3036,48,45,0,3,7196,0,1
3037,48,46,1,1,3202,0,0
3038,48,47,0,1,4278,0,1
3039,48,48,1,3,1751,0,1
3040,48,49,0,3,4374,1,0
3041,48,50,4,0,1174,1,1
3042,48,51,0,1,1797,0,1
3043,48,52,1,1,1851,0,0
3044,48,53,2,1,1219,0,0
3045,48,54,1,0,1647,1,1
3046,48,55,1,2,3494,0,1
3047,48,56,0,2,2270,0,1
3048,48,57,3,1,1298,1,1
3049,48,58,0,1,2342,0,1
3050,48,59,3,3,2601,1,0
3051,48,60,0,3,2950,0,1
3052,48,61,1,1,2726,0,0
3053,48,62,0,5,1279,0,1
3054,48,63,0,0,2563,0,0
3055,48,64,3,0,1038,1,1
3056,48,65,0,0,2922,1,0
3057,48,66,1,4,1315,0,1
3058,48,67,3,1,2563,1,1
3059,48,68,0,0,4257,1,0
3060,48,69,0,1,2949,1,0
3061,48,70,0,2,1392,0,1
3062,48,71,0,2,5442,0,1
3063,48,72,0,0,1885,0,0
3064,48,73,0,3,1131,0,1
3065,48,74,1,0,1370,1,1
3066,48,75,0,0,2756,0,0
3067,48,76,0,1,1388,0,1
3068,48,77,4,0,1412,1,1
3069,48,78,0,1,1071,0,1
3070,48,79,3,1,1291,1,1
3071,48,80,0,0,1889,1,0
3072,48,81,0,3,2784,0,1
3073,48,82,0,2,1281,0,1
3074,48,83,2,0,1208,1,1
3075,48,84,1,1,2854,0,0
3076,48,85,2,3,4103,0,1
3077,48,86,0,2,2751,0,1
3078,48,87,2,1,2495,0,0
3079,48,88,0,1,1008,0,1
3080,48,89,0,2,2801,0,1
3081,48,90,0,0,5509,1,0
3082,48,91,2,5,1166,0,1
3083,48,92,0,2,1033,0,1
3084,48,93,4,0,1175,1,1
3085,48,94,1,3,929,0,1
3086,48,95,0,0,2141,0,0
3087,48,96,2,1,1380,1,1
3088,48,97,0,0,2415,0,0
3089,48,98,0,4,2408,0,1
3090,48,99,0,4,897,0,1
3091,48,100,1,5,1407,0,1
3092,49,1,6,4,1298,1,1
3093,49,2,3,1,1097,1,1
3094,49,3,0,0,1080,0,0
3095,49,4,3,8,791,0,1
3096,49,5,0,3,1833,0,1
3097,49,6,3,5,1258,0,1
3098,49,7,5,4,1134,1,1
3099,49,8,0,5,993,0,1
3100,49,9,4,0,1188,0,0
3101,49,10,4,0,1162,1,1
3102,49,11,5,8,1349,0,1
3103,49,12,0,1,986,0,1
3104,49,13,3,1,1038,0,0
3105,49,14,5,7,1439,0,1
3106,49,15,2,0,1731,1,1
3107,49,16,5,5,1600,1,0
3108,49,17,0,5,1500,0,1
3109,49,18,3,2,1600,1,1
3110,49,19,4,3,1438,1,1
3111,49,20,5,0,1026,1,1
3112,49,21,0,4,1264,0,1
3113,49,22,5,5,1289,0,0
3114,49,23,1,2,1935,1,0
3115,49,24,1,5,1596,0,1
3116,49,25,0,4,2883,0,1
3117,49,26,7,4,812,1,1
3118,49,27,6,5,1379,0,0
3119,49,28,7,4,965,1,1
3120,49,29,3,0,1088,1,1
3121,49,30,0,3,1129,0,1
3122,49,31,4,4,1505,0,0
3123,49,32,5,3,1085,1,1
3124,49,33,7,8,815,0,1
3125,49,34,0,1,1095,0,1
3126,49,35,0,0,1252,0,0
3127,49,36,7,7,1835,1,0
3128,49,37,0,5,891,0,1
3129,49,38,7,6,1299,0,0
3130,49,39,6,6,1870,1,0
3131,49,40,3,3,1370,0,0
3132,49,41,0,4,1389,0,1
3133,49,42,2,4,2078,1,0
3134,49,43,5,0,1202,1,1
3135,49,44,1,0,1402,1,1
3136,49,45,5,6,956,0,1
3137,49,46,3,5,979,0,1
3138,49,47,3,0,1204,1,1
3139,49,48,4,3,1180,1,1
3140,49,49,5,5,1726,0,0
3141,49,50,6,10,1161,0,1
3142,49,51,0,3,1437,0,1
3143,49,52,10,6,690,1,1
3144,49,53,8,5,944,1,1
3145,49,54,4,0,1083,1,1
3146,49,55,2,2,2101,0,0
3147,49,56,3,3,1150,0,0
3148,49,57,3,3,1457,1,0
3149,49,58,4,1,873,1,1
3150,49,59,7,4,1396,1,1
3151,49,60,1,3,1281,0,1
3152,49,61,6,5,1613,0,0
3153,49,62,0,2,1370,1,0
3154,49,63,7,5,2082,1,1
3155,49,64,0,2,1350,0,1
3156,49,65,6,5,1243,1,1
3157,49,66,0,0,1214,0,0
3158,49,67,0,4,1396,0,1
3159,49,68,0,3,1581,0,1
3160,49,69,6,5,2778,0,0
3161,49,70,3,4,1495,0,1
3162,49,71,4,5,1188,0,1
3163,49,72,1,4,1258,0,1
3164,49,73,0,3,1470,0,1
3165,49,74,5,7,1163,0,1
